imagem,classe,cod_endereco,lat_geodesica,long_geodesica,data
data/crack/0001074-000053-040ECE0028E0-0346.5780S-03828.8916W-20180906112330650.jpg,crack,040ECE0028E0,"03º46'57,80""","038º28'89,16""",2018-09-06 11:23:30
data/crack/0001461-000073-040ECE0010E0-0345.4881S-03828.9863W-20180906112653464.jpg,crack,040ECE0010E0,"03º45'48,81""","038º28'98,63""",2018-09-06 11:26:53
data/crack/0002596-000129-010ECE0020E0-0351.7724S-03826.9045W-20180913111439306.jpg,crack,010ECE0020E0,"03º51'77,24""","038º26'90,45""",2018-09-13 11:14:39
data/crack/0004280-000214-010ECE0020E0-0350.9941S-03826.4489W-20180913111537677.jpg,crack,010ECE0020E0,"03º50'99,41""","038º26'44,89""",2018-09-13 11:15:37
data/crack/0000456-000022-040ECE0170E0-0401.6458S-03818.7719W-20180906094747104.jpg,crack,040ECE0170E0,"04º01'64,58""","038º18'77,19""",2018-09-06 09:47:47
data/crack/0001938-000096-025ECE0050S0-0352.3572S-03822.5796W-20180913105041268.jpg,crack,025ECE0050S0,"03º52'35,72""","038º22'57,96""",2018-09-13 10:50:41
data/crack/0000274-000013-040ECE0010D0-0344.9236S-03828.8639W-20180904084942137.jpg,crack,040ECE0010D0,"03º44'92,36""","038º28'86,39""",2018-09-04 08:49:42
data/crack/0000955-000047-040ECE0010E0-0345.2478S-03828.9772W-20180906112722918.jpg,crack,040ECE0010E0,"03º45'24,78""","038º28'97,72""",2018-09-06 11:27:22
data/crack/0002363-000118-040ECE0070D0-0352.8111S-03827.5185W-20180904091322368.jpg,crack,040ECE0070D0,"03º52'81,11""","038º27'51,85""",2018-09-04 09:13:22
data/crack/0001093-000054-040ECE0110D0-0354.4148S-03823.8643W-20180904092034569.jpg,crack,040ECE0110D0,"03º54'41,48""","038º23'86,43""",2018-09-04 09:20:34
data/crack/0000740-000037-040ECE0070D0-0352.1459S-03828.0432W-20180904091024566.jpg,crack,040ECE0070D0,"03º52'14,59""","038º28'04,32""",2018-09-04 09:10:24
data/crack/0002057-000102-040ECE0150D0-0358.3958S-03821.3508W-20180904092854118.jpg,crack,040ECE0150D0,"03º58'39,58""","038º21'35,08""",2018-09-04 09:28:54
data/crack/0000137-000006-025ECE0090S0-0355.7842S-03820.2670W-20180906101101604.jpg,crack,025ECE0090S0,"03º55'78,42""","038º20'26,70""",2018-09-06 10:11:01
data/crack/0004467-000223-040ECE0220D0-0412.1538S-03813.6456W-20180904113321417.jpg,crack,040ECE0220D0,"04º12'15,38""","038º13'64,56""",2018-09-04 11:33:21
data/crack/0000969-000048-025ECE0090S0-0356.0726S-03820.2170W-20180906101138666.jpg,crack,025ECE0090S0,"03º56'07,26""","038º20'21,70""",2018-09-06 10:11:38
data/crack/0006193-000309-040ECE0150D0-0400.0935S-03819.8750W-20180904093151605.jpg,crack,040ECE0150D0,"04º00'09,35""","038º19'87,50""",2018-09-04 09:31:51
data/crack/0002408-000120-040ECE0070D0-0352.8137S-03827.5016W-20180904091325314.jpg,crack,040ECE0070D0,"03º52'81,37""","038º27'50,16""",2018-09-04 09:13:25
data/crack/0002078-000103-040ECE0150D0-0358.4051S-03821.3430W-20180904092855040.jpg,crack,040ECE0150D0,"03º58'40,51""","038º21'34,30""",2018-09-04 09:28:55
data/crack/0001110-000055-040ECE0170E0-0401.8464S-03818.4810W-20180906094718231.jpg,crack,040ECE0170E0,"04º01'84,64""","038º18'48,10""",2018-09-06 09:47:18
data/crack/0002479-000123-025ECE0030D0-0349.7248S-03824.7443W-20180913103736666.jpg,crack,025ECE0030D0,"03º49'72,48""","038º24'74,43""",2018-09-13 10:37:36
data/crack/0001218-000060-040ECE0010E0-0345.3724S-03828.9964W-20180906112708399.jpg,crack,040ECE0010E0,"03º45'37,24""","038º28'99,64""",2018-09-06 11:27:08
data/crack/0001028-000051-040ECE0028E0-0346.5500S-03828.8941W-20180906112335402.jpg,crack,040ECE0028E0,"03º46'55,00""","038º28'89,41""",2018-09-06 11:23:35
data/crack/0000086-000004-040ECE0170E0-0401.4755S-03818.8898W-20180906094805403.jpg,crack,040ECE0170E0,"04º01'47,55""","038º18'88,98""",2018-09-06 09:48:05
data/crack/0000809-000040-040ECE0170E0-0401.7692S-03818.6249W-20180906094733107.jpg,crack,040ECE0170E0,"04º01'76,92""","038º18'62,49""",2018-09-06 09:47:33
data/crack/0000224-000011-040ECE0150D0-0357.6272S-03821.9987W-20180904092728234.jpg,crack,040ECE0150D0,"03º57'62,72""","038º21'99,87""",2018-09-04 09:27:28
data/crack/0001008-000050-040ECE0010E0-0345.2643S-03828.9828W-20180906112720011.jpg,crack,040ECE0010E0,"03º45'26,43""","038º28'98,28""",2018-09-06 11:27:20
data/crack/0004381-000219-040ECE0070D0-0353.1171S-03826.4856W-20180904091530641.jpg,crack,040ECE0070D0,"03º53'11,71""","038º26'48,56""",2018-09-04 09:15:30
data/crack/0003001-000150-025ECE0050S0-0352.8513S-03822.2867W-20180913105119516.jpg,crack,025ECE0050S0,"03º52'85,13""","038º22'28,67""",2018-09-13 10:51:19
data/crack/0004485-000224-025ECE0030D0-0350.4766S-03823.9991W-20180913103956963.jpg,crack,025ECE0030D0,"03º50'47,66""","038º23'99,91""",2018-09-13 10:39:56
data/crack/0000022-000001-040ECE0028E0-0346.0102S-03828.9379W-20180906112546667.jpg,crack,040ECE0028E0,"03º46'01,02""","038º28'93,79""",2018-09-06 11:25:46
data/crack/0008254-000412-040ECE0150D0-0401.0166S-03819.2246W-20180904093329166.jpg,crack,040ECE0150D0,"04º01'01,66""","038º19'22,46""",2018-09-04 09:33:29
data/crack/0000536-000026-025ECE0050S0-0351.8823S-03823.1801W-20180913104947761.jpg,crack,025ECE0050S0,"03º51'88,23""","038º23'18,01""",2018-09-13 10:49:47
data/crack/0002391-000119-040ECE0070D0-0352.8124S-03827.5100W-20180904091324120.jpg,crack,040ECE0070D0,"03º52'81,24""","038º27'51,00""",2018-09-04 09:13:24
data/crack/0004990-000249-040ECE0230D0-0411.9186S-03811.2076W-20180904113655315.jpg,crack,040ECE0230D0,"04º11'91,86""","038º11'20,76""",2018-09-04 11:36:55
data/crack/0004447-000222-040ECE0070D0-0353.1315S-03826.4611W-20180904091534307.jpg,crack,040ECE0070D0,"03º53'13,15""","038º26'46,11""",2018-09-04 09:15:34
data/crack/0006204-000310-040ECE0230D0-0411.6848S-03810.6140W-20180904113735226.jpg,crack,040ECE0230D0,"04º11'68,48""","038º10'61,40""",2018-09-04 11:37:35
data/crack/0000879-000043-040ECE0170E0-0401.7874S-03818.5915W-20180906094730088.jpg,crack,040ECE0170E0,"04º01'78,74""","038º18'59,15""",2018-09-06 09:47:30
data/crack/0003164-000158-025ECE0030D0-0349.9269S-03824.4284W-20180913103822213.jpg,crack,025ECE0030D0,"03º49'92,69""","038º24'42,84""",2018-09-13 10:38:22
data/crack/0003071-000153-040ECE0150D0-0358.8179S-03820.9771W-20180904092941363.jpg,crack,040ECE0150D0,"03º58'81,79""","038º20'97,71""",2018-09-04 09:29:41
data/crack/0001381-000069-040ECE0010D0-0345.5126S-03828.9924W-20180904085148641.jpg,crack,040ECE0010D0,"03º45'51,26""","038º28'99,24""",2018-09-04 08:51:48
data/crack/0001459-000072-040ECE0010E0-0345.4881S-03828.9863W-20180906112653730.jpg,crack,040ECE0010E0,"03º45'48,81""","038º28'98,63""",2018-09-06 11:26:53
data/crack/0002043-000102-040ECE0150D0-0358.3958S-03821.3508W-20180904092853482.jpg,crack,040ECE0150D0,"03º58'39,58""","038º21'35,08""",2018-09-04 09:28:53
data/crack/0000430-000021-025ECE0030D0-0348.9205S-03825.4129W-20180913103539179.jpg,crack,025ECE0030D0,"03º48'92,05""","038º25'41,29""",2018-09-13 10:35:39
data/crack/0007954-000397-010ECE0020E0-0349.1263S-03825.9002W-20180913111809515.jpg,crack,010ECE0020E0,"03º49'12,63""","038º25'90,02""",2018-09-13 11:18:09
data/crack/0004431-000221-025ECE0030D0-0350.4551S-03824.0124W-20180913103953546.jpg,crack,025ECE0030D0,"03º50'45,51""","038º24'01,24""",2018-09-13 10:39:53
data/crack/0002655-000132-025ECE0050S0-0352.6948S-03822.3784W-20180913105107086.jpg,crack,025ECE0050S0,"03º52'69,48""","038º22'37,84""",2018-09-13 10:51:07
data/crack/0000186-000009-025ECE0090S0-0355.7925S-03820.2897W-20180906101104622.jpg,crack,025ECE0090S0,"03º55'79,25""","038º20'28,97""",2018-09-06 10:11:04
data/crack/0000148-000007-025ECE0090S0-0355.7869S-03820.2740W-20180906101102290.jpg,crack,025ECE0090S0,"03º55'78,69""","038º20'27,40""",2018-09-06 10:11:02
data/crack/0003213-000160-040ECE0170E0-0402.7453S-03817.9088W-20180906094553149.jpg,crack,040ECE0170E0,"04º02'74,53""","038º17'90,88""",2018-09-06 09:45:53
data/crack/0000472-000023-040ECE0070D0-0352.0133S-03828.1146W-20180904091009266.jpg,crack,040ECE0070D0,"03º52'01,33""","038º28'11,46""",2018-09-04 09:10:09
data/crack/0000798-000039-040ECE0170E0-0401.7692S-03818.6249W-20180906094733611.jpg,crack,040ECE0170E0,"04º01'76,92""","038º18'62,49""",2018-09-06 09:47:33
data/crack/0001114-000055-040ECE0150D0-0357.9971S-03821.6786W-20180904092808875.jpg,crack,040ECE0150D0,"03º57'99,71""","038º21'67,86""",2018-09-04 09:28:08
data/crack/0008577-000428-040ECE0150D0-0401.1652S-03819.1204W-20180904093346543.jpg,crack,040ECE0150D0,"04º01'16,52""","038º19'12,04""",2018-09-04 09:33:46
data/crack/0000607-000030-025ECE0090S0-0355.9695S-03820.3774W-20180906101124259.jpg,crack,025ECE0090S0,"03º55'96,95""","038º20'37,74""",2018-09-06 10:11:24
data/crack/0002831-000141-085ECE0310S0-0310.4846S-03946.2615W-20180823111704422.jpg,crack,085ECE0310S0,"03º10'48,46""","039º46'26,15""",2018-08-23 11:17:04
data/crack/0006851-000342-085ECE0310S0-0309.2118S-03947.8761W-20180823111909750.jpg,crack,085ECE0310S0,"03º09'21,18""","039º47'87,61""",2018-08-23 11:19:09
data/crack/0000085-000004-040ECE0150D0-0357.5824S-03822.0577W-20180904092721048.jpg,crack,040ECE0150D0,"03º57'58,24""","038º22'05,77""",2018-09-04 09:27:21
data/crack/0001000-000050-040ECE0028E0-0346.5328S-03828.8961W-20180906112339027.jpg,crack,040ECE0028E0,"03º46'53,28""","038º28'89,61""",2018-09-06 11:23:39
data/crack/0000428-000021-040ECE0170E0-0401.6334S-03818.7804W-20180906094748146.jpg,crack,040ECE0170E0,"04º01'63,34""","038º18'78,04""",2018-09-06 09:47:48
data/crack/0011229-000561-085ECE0570S0-0302.8511S-04114.0247W-20180824105620354.jpg,crack,085ECE0570S0,"03º02'85,11""","041º14'02,47""",2018-08-24 10:56:20
data/crack/0000398-000019-025ECE0190S0-0402.4341S-03811.7039W-20180906090416737.jpg,crack,025ECE0190S0,"04º02'43,41""","038º11'70,39""",2018-09-06 09:04:16
data/crack/0000989-000049-040ECE0010E0-0345.2563S-03828.9801W-20180906112721089.jpg,crack,040ECE0010E0,"03º45'25,63""","038º28'98,01""",2018-09-06 11:27:21
data/crack/0004568-000228-040ECE0230D0-0412.0039S-03811.4221W-20180904113639742.jpg,crack,040ECE0230D0,"04º12'00,39""","038º11'42,21""",2018-09-04 11:36:39
data/crack/0000028-000001-040ECE0170E0-0401.4468S-03818.9103W-20180906094809089.jpg,crack,040ECE0170E0,"04º01'44,68""","038º18'91,03""",2018-09-06 09:48:09
data/crack/0000136-000006-040ECE0010E0-0344.8661S-03828.8197W-20180906112809963.jpg,crack,040ECE0010E0,"03º44'86,61""","038º28'81,97""",2018-09-06 11:28:09
data/crack/0000462-000023-040ECE0170E0-0401.6579S-03818.7636W-20180906094746839.jpg,crack,040ECE0170E0,"04º01'65,79""","038º18'76,36""",2018-09-06 09:47:46
data/crack/0004738-000236-040ECE0220D0-0412.2957S-03813.6444W-20180904113329790.jpg,crack,040ECE0220D0,"04º12'29,57""","038º13'64,44""",2018-09-04 11:33:29
data/crack/0001268-000063-025ECE0050S0-0352.1221S-03822.8547W-20180913105016150.jpg,crack,025ECE0050S0,"03º52'12,21""","038º22'85,47""",2018-09-13 10:50:16
data/crack/0000479-000023-040ECE0070D0-0352.0205S-03828.1101W-20180904091009659.jpg,crack,040ECE0070D0,"03º52'02,05""","038º28'11,01""",2018-09-04 09:10:09
data/crack/0003200-000160-040ECE0150D0-0358.8549S-03820.9235W-20180904092948914.jpg,crack,040ECE0150D0,"03º58'85,49""","038º20'92,35""",2018-09-04 09:29:48
data/crack/0002227-000111-040ECE0230D0-0412.4647S-03812.5996W-20180904113517611.jpg,crack,040ECE0230D0,"04º12'46,47""","038º12'59,96""",2018-09-04 11:35:17
data/crack/0004910-000245-040ECE0220D0-0412.4000S-03813.6437W-20180904113336367.jpg,crack,040ECE0220D0,"04º12'40,00""","038º13'64,37""",2018-09-04 11:33:36
data/crack/0000576-000028-025ECE0050S0-0351.8977S-03823.1632W-20180913104949658.jpg,crack,025ECE0050S0,"03º51'89,77""","038º23'16,32""",2018-09-13 10:49:49
data/crack/0000265-000013-040ECE0010D0-0344.9236S-03828.8639W-20180904084941483.jpg,crack,040ECE0010D0,"03º44'92,36""","038º28'86,39""",2018-09-04 08:49:41
data/crack/0028160-001408-085ECE0310S0-0259.3645S-03951.9238W-20180823112931070.jpg,crack,085ECE0310S0,"02º59'36,45""","039º51'92,38""",2018-08-23 11:29:31
data/crack/0000144-000007-040ECE0010D0-0344.8680S-03828.8292W-20180904084931385.jpg,crack,040ECE0010D0,"03º44'86,80""","038º28'82,92""",2018-09-04 08:49:31
data/crack/0000810-000040-040ECE0110D0-0354.2862S-03823.9418W-20180904092022686.jpg,crack,040ECE0110D0,"03º54'28,62""","038º23'94,18""",2018-09-04 09:20:22
data/crack/0003742-000187-010ECE0020E0-0351.2227S-03826.6200W-20180913111519499.jpg,crack,010ECE0020E0,"03º51'22,27""","038º26'62,00""",2018-09-13 11:15:19
data/crack/0002070-000103-040ECE0150D0-0358.4051S-03821.3430W-20180904092854706.jpg,crack,040ECE0150D0,"03º58'40,51""","038º21'34,30""",2018-09-04 09:28:54
data/crack/0000547-000027-025ECE0050S0-0351.8900S-03823.1716W-20180913104948258.jpg,crack,025ECE0050S0,"03º51'89,00""","038º23'17,16""",2018-09-13 10:49:48
data/crack/0001125-000056-040ECE0028E0-0346.6038S-03828.8898W-20180906112326226.jpg,crack,040ECE0028E0,"03º46'60,38""","038º28'88,98""",2018-09-06 11:23:26
data/crack/0004108-000205-025ECE0030D0-0350.3028S-03824.1043W-20180913103929932.jpg,crack,025ECE0030D0,"03º50'30,28""","038º24'10,43""",2018-09-13 10:39:29
data/crack/0001331-000066-040ECE0110D0-0354.5195S-03823.8011W-20180904092044805.jpg,crack,040ECE0110D0,"03º54'51,95""","038º23'80,11""",2018-09-04 09:20:44
data/crack/0001346-000067-040ECE0230D0-0412.6305S-03813.0396W-20180904113440858.jpg,crack,040ECE0230D0,"04º12'63,05""","038º13'03,96""",2018-09-04 11:34:40
data/crack/0000999-000049-040ECE0028E0-0346.5328S-03828.8961W-20180906112339156.jpg,crack,040ECE0028E0,"03º46'53,28""","038º28'89,61""",2018-09-06 11:23:39
data/crack/0000034-000001-040ECE0028E0-0346.0179S-03828.9372W-20180906112545782.jpg,crack,040ECE0028E0,"03º46'01,79""","038º28'93,72""",2018-09-06 11:25:45
data/crack/0001746-000087-025ECE0090S0-0356.3057S-03819.8588W-20180906101211103.jpg,crack,025ECE0090S0,"03º56'30,57""","038º19'85,88""",2018-09-06 10:12:11
data/crack/0001731-000086-040ECE0110D0-0354.7000S-03823.6927W-20180904092101745.jpg,crack,040ECE0110D0,"03º54'70,00""","038º23'69,27""",2018-09-04 09:21:01
data/crack/0008244-000412-040ECE0150D0-0401.0166S-03819.2246W-20180904093328610.jpg,crack,040ECE0150D0,"04º01'01,66""","038º19'22,46""",2018-09-04 09:33:28
data/crack/0002907-000145-025ECE0030D0-0349.8516S-03824.5462W-20180913103805283.jpg,crack,025ECE0030D0,"03º49'85,16""","038º24'54,62""",2018-09-13 10:38:05
data/crack/0000276-000013-040ECE0070D0-0351.9300S-03828.1628W-20180904090954445.jpg,crack,040ECE0070D0,"03º51'93,00""","038º28'16,28""",2018-09-04 09:09:54
data/crack/0000133-000006-040ECE0010E0-0344.8593S-03828.8155W-20180906112810107.jpg,crack,040ECE0010E0,"03º44'85,93""","038º28'81,55""",2018-09-06 11:28:10
data/crack/0000818-000040-040ECE0170E0-0401.7752S-03818.6137W-20180906094732718.jpg,crack,040ECE0170E0,"04º01'77,52""","038º18'61,37""",2018-09-06 09:47:32
data/crack/0000005-000000-040ECE0028E0-0346.0028S-03828.9387W-20180906112547917.jpg,crack,040ECE0028E0,"03º46'00,28""","038º28'93,87""",2018-09-06 11:25:47
data/crack/0000620-000031-040ECE0150D0-0357.7927S-03821.8483W-20180904092748492.jpg,crack,040ECE0150D0,"03º57'79,27""","038º21'84,83""",2018-09-04 09:27:48
data/crack/0004457-000222-010ECE0020E0-0350.9234S-03826.3787W-20180913111544669.jpg,crack,010ECE0020E0,"03º50'92,34""","038º26'37,87""",2018-09-13 11:15:44
data/crack/0000990-000049-040ECE0010E0-0345.2563S-03828.9801W-20180906112721027.jpg,crack,040ECE0010E0,"03º45'25,63""","038º28'98,01""",2018-09-06 11:27:21
data/crack/0000612-000030-040ECE0028E0-0346.3277S-03828.9062W-20180906112446790.jpg,crack,040ECE0028E0,"03º46'32,77""","038º28'90,62""",2018-09-06 11:24:46
data/crack/0000954-000047-040ECE0010E0-0345.2478S-03828.9772W-20180906112722963.jpg,crack,040ECE0010E0,"03º45'24,78""","038º28'97,72""",2018-09-06 11:27:22
data/crack/0001119-000055-040ECE0170E0-0401.8500S-03818.4743W-20180906094717533.jpg,crack,040ECE0170E0,"04º01'85,00""","038º18'47,43""",2018-09-06 09:47:17
data/crack/0001280-000064-040ECE0010E0-0345.4008S-03828.9939W-20180906112705089.jpg,crack,040ECE0010E0,"03º45'40,08""","038º28'99,39""",2018-09-06 11:27:05
data/crack/0001726-000086-040ECE0110D0-0354.7000S-03823.6927W-20180904092101556.jpg,crack,040ECE0110D0,"03º54'70,00""","038º23'69,27""",2018-09-04 09:21:01
data/crack/0000263-000013-040ECE0070D0-0351.9225S-03828.1672W-20180904090952806.jpg,crack,040ECE0070D0,"03º51'92,25""","038º28'16,72""",2018-09-04 09:09:52
data/crack/0000031-000001-040ECE0028E0-0346.0179S-03828.9372W-20180906112545979.jpg,crack,040ECE0028E0,"03º46'01,79""","038º28'93,72""",2018-09-06 11:25:45
data/crack/0000447-000022-040ECE0070D0-0352.0063S-03828.1189W-20180904091007644.jpg,crack,040ECE0070D0,"03º52'00,63""","038º28'11,89""",2018-09-04 09:10:07
data/crack/0000036-000001-040ECE0170E0-0401.4538S-03818.9052W-20180906094808590.jpg,crack,040ECE0170E0,"04º01'45,38""","038º18'90,52""",2018-09-06 09:48:08
data/crack/0000167-000008-025ECE0090S0-0355.7896S-03820.2816W-20180906101103541.jpg,crack,025ECE0090S0,"03º55'78,96""","038º20'28,16""",2018-09-06 10:11:03
data/crack/0001283-000064-040ECE0010E0-0345.4008S-03828.9939W-20180906112704986.jpg,crack,040ECE0010E0,"03º45'40,08""","038º28'99,39""",2018-09-06 11:27:04
data/crack/0006869-000343-040ECE0230D0-0411.5525S-03810.2743W-20180904113755939.jpg,crack,040ECE0230D0,"04º11'55,25""","038º10'27,43""",2018-09-04 11:37:55
data/crack/0000593-000029-025ECE0090S0-0355.9593S-03820.3834W-20180906101123607.jpg,crack,025ECE0090S0,"03º55'95,93""","038º20'38,34""",2018-09-06 10:11:23
data/crack/0003878-000193-010ECE0020E0-0351.1525S-03826.5828W-20180913111524106.jpg,crack,010ECE0020E0,"03º51'15,25""","038º26'58,28""",2018-09-13 11:15:24
data/crack/0001325-000066-040ECE0110D0-0354.5195S-03823.8011W-20180904092044557.jpg,crack,040ECE0110D0,"03º54'51,95""","038º23'80,11""",2018-09-04 09:20:44
data/crack/0000088-000004-040ECE0010D0-0344.8373S-03828.8113W-20180904084926197.jpg,crack,040ECE0010D0,"03º44'83,73""","038º28'81,13""",2018-09-04 08:49:26
data/crack/0003189-000159-040ECE0150D0-0358.8497S-03820.9311W-20180904092948301.jpg,crack,040ECE0150D0,"03º58'84,97""","038º20'93,11""",2018-09-04 09:29:48
data/crack/0000337-000016-025ECE0090S0-0355.8329S-03820.3652W-20180906101112185.jpg,crack,025ECE0090S0,"03º55'83,29""","038º20'36,52""",2018-09-06 10:11:12
data/crack/0000737-000036-025ECE0090S0-0356.0109S-03820.3313W-20180906101129812.jpg,crack,025ECE0090S0,"03º56'01,09""","038º20'33,13""",2018-09-06 10:11:29
data/crack/0003234-000161-040ECE0170E0-0402.7576S-03817.9066W-20180906094552220.jpg,crack,040ECE0170E0,"04º02'75,76""","038º17'90,66""",2018-09-06 09:45:52
data/crack/0007824-000391-085ECE0310S0-0308.6940S-03947.9638W-20180823111937965.jpg,crack,085ECE0310S0,"03º08'69,40""","039º47'96,38""",2018-08-23 11:19:37
data/crack/0002847-000142-025ECE0050S0-0352.7729S-03822.3321W-20180913105113956.jpg,crack,025ECE0050S0,"03º52'77,29""","038º22'33,21""",2018-09-13 10:51:13
data/crack/0003880-000194-040ECE0070D0-0352.9813S-03826.7192W-20180904091504437.jpg,crack,040ECE0070D0,"03º52'98,13""","038º26'71,92""",2018-09-04 09:15:04
data/crack/0000106-000005-040ECE0070D0-0351.8401S-03828.1981W-20180904090941481.jpg,crack,040ECE0070D0,"03º51'84,01""","038º28'19,81""",2018-09-04 09:09:41
data/crack/0000007-000000-040ECE0010E0-0344.8093S-03828.7929W-20180906112922526.jpg,crack,040ECE0010E0,"03º44'80,93""","038º28'79,29""",2018-09-06 11:29:22
data/crack/0001448-000072-040ECE0010D0-0345.5466S-03828.9917W-20180904085154081.jpg,crack,040ECE0010D0,"03º45'54,66""","038º28'99,17""",2018-09-04 08:51:54
data/crack/0001569-000078-025ECE0030D0-0349.4553S-03825.1626W-20180913103650923.jpg,crack,025ECE0030D0,"03º49'45,53""","038º25'16,26""",2018-09-13 10:36:50
data/crack/0000004-000000-040ECE0028E0-0345.9954S-03828.9392W-20180906112548026.jpg,crack,040ECE0028E0,"03º45'99,54""","038º28'93,92""",2018-09-06 11:25:48
data/crack/0000887-000044-025ECE0030D0-0349.1564S-03825.3376W-20180913103607493.jpg,crack,025ECE0030D0,"03º49'15,64""","038º25'33,76""",2018-09-13 10:36:07
data/crack/0004425-000221-040ECE0230D0-0412.0317S-03811.4918W-20180904113632746.jpg,crack,040ECE0230D0,"04º12'03,17""","038º11'49,18""",2018-09-04 11:36:32
data/crack/0000531-000026-085ECE0480S0-0302.1910S-04040.9175W-20180824085237705.jpg,crack,085ECE0480S0,"03º02'19,10""","040º40'91,75""",2018-08-24 08:52:37
data/crack/0004519-000225-040ECE0070D0-0353.1515S-03826.4269W-20180904091538183.jpg,crack,040ECE0070D0,"03º53'15,15""","038º26'42,69""",2018-09-04 09:15:38
data/crack/0000339-000016-040ECE0028E0-0346.1847S-03828.9177W-20180906112524841.jpg,crack,040ECE0028E0,"03º46'18,47""","038º28'91,77""",2018-09-06 11:25:24
data/crack/0000424-000021-025ECE0090S0-0355.8741S-03820.3899W-20180906101116046.jpg,crack,025ECE0090S0,"03º55'87,41""","038º20'38,99""",2018-09-06 10:11:16
data/crack/0000071-000003-040ECE0170E0-0401.4683S-03818.8948W-20180906094806350.jpg,crack,040ECE0170E0,"04º01'46,83""","038º18'89,48""",2018-09-06 09:48:06
data/crack/0000044-000002-040ECE0170E0-0401.4538S-03818.9052W-20180906094808043.jpg,crack,040ECE0170E0,"04º01'45,38""","038º18'90,52""",2018-09-06 09:48:08
data/crack/0001187-000059-040ECE0110D0-0354.4571S-03823.8389W-20180904092038561.jpg,crack,040ECE0110D0,"03º54'45,71""","038º23'83,89""",2018-09-04 09:20:38
data/crack/0000727-000036-025ECE0030D0-0349.0695S-03825.3651W-20180913103556926.jpg,crack,025ECE0030D0,"03º49'06,95""","038º25'36,51""",2018-09-13 10:35:56
data/crack/0000021-000001-040ECE0170E0-0401.4468S-03818.9103W-20180906094809552.jpg,crack,040ECE0170E0,"04º01'44,68""","038º18'91,03""",2018-09-06 09:48:09
data/crack/0004668-000233-025ECE0050S0-0353.6901S-03822.1139W-20180913105245665.jpg,crack,025ECE0050S0,"03º53'69,01""","038º22'11,39""",2018-09-13 10:52:45
data/crack/0004527-000226-040ECE0070D0-0353.1566S-03826.4182W-20180904091538623.jpg,crack,040ECE0070D0,"03º53'15,66""","038º26'41,82""",2018-09-04 09:15:38
data/crack/0000962-000048-040ECE0028E0-0346.5193S-03828.8990W-20180906112412961.jpg,crack,040ECE0028E0,"03º46'51,93""","038º28'89,90""",2018-09-06 11:24:12
data/crack/0000620-000031-025ECE0090S0-0355.9695S-03820.3774W-20180906101124856.jpg,crack,025ECE0090S0,"03º55'96,95""","038º20'37,74""",2018-09-06 10:11:24
data/crack/0004576-000228-025ECE0030D0-0350.5193S-03823.9725W-20180913104002901.jpg,crack,025ECE0030D0,"03º50'51,93""","038º23'97,25""",2018-09-13 10:40:02
data/crack/0002428-000121-040ECE0230D0-0412.4265S-03812.4985W-20180904113524730.jpg,crack,040ECE0230D0,"04º12'42,65""","038º12'49,85""",2018-09-04 11:35:24
data/patche/0000521-000026-040ECE0070D0-0352.0356S-03828.1006W-20180904091012121.jpg,patche,040ECE0070D0,"03º52'03,56""","038º28'10,06""",2018-09-04 09:10:12
data/patche/0020527-001026-085ECE0550S0-0259.4599S-04101.7424W-20180824103951157.jpg,patche,085ECE0550S0,"02º59'45,99""","041º01'74,24""",2018-08-24 10:39:51
data/patche/0012911-000645-085ECE0530S0-0300.9807S-04050.7735W-20180824092250959.jpg,patche,085ECE0530S0,"03º00'98,07""","040º50'77,35""",2018-08-24 09:22:50
data/patche/0003388-000169-085ECE0590S0-0304.2709S-04115.0443W-20180824110159611.jpg,patche,085ECE0590S0,"03º04'27,09""","041º15'04,43""",2018-08-24 11:01:59
data/patche/0000297-000014-085ECE0570S0-0301.4113S-04109.0000W-20180824105047509.jpg,patche,085ECE0570S0,"03º01'41,13""","041º09'00,00""",2018-08-24 10:50:47
data/patche/0002806-000140-085ECE0590S0-0303.9795S-04114.9621W-20180824110140844.jpg,patche,085ECE0590S0,"03º03'97,95""","041º14'96,21""",2018-08-24 11:01:40
data/patche/0001482-000074-040ECE0110D0-0354.5909S-03823.7583W-20180904092051517.jpg,patche,040ECE0110D0,"03º54'59,09""","038º23'75,83""",2018-09-04 09:20:51
data/patche/0000841-000042-040ECE0110D0-0354.2967S-03823.9355W-20180904092024003.jpg,patche,040ECE0110D0,"03º54'29,67""","038º23'93,55""",2018-09-04 09:20:24
data/patche/0011678-000583-085ECE0530S0-0301.6329S-04050.6622W-20180824092212773.jpg,patche,085ECE0530S0,"03º01'63,29""","040º50'66,22""",2018-08-24 09:22:12
data/patche/0023943-001197-085ECE0310S0-0300.2305S-03949.9211W-20180823112721106.jpg,patche,085ECE0310S0,"03º00'23,05""","039º49'92,11""",2018-08-23 11:27:21
data/patche/0007180-000359-040ECE0230D0-0411.4892S-03810.1118W-20180904113805542.jpg,patche,040ECE0230D0,"04º11'48,92""","038º10'11,18""",2018-09-04 11:38:05
data/patche/0013113-000655-085ECE0550S0-0258.4992S-04057.7645W-20180824103615154.jpg,patche,085ECE0550S0,"02º58'49,92""","040º57'76,45""",2018-08-24 10:36:15
data/patche/0021699-001084-085ECE0310S0-0301.3061S-03949.3580W-20180823112614004.jpg,patche,085ECE0310S0,"03º01'30,61""","039º49'35,80""",2018-08-23 11:26:14
